29.2523	193386
27.086937	193373
24.781101	211970
23.896612	193353
23.380016	205685
23.0659	211080
21.470407	198398
21.229572	206228
21.026669	203296
20.902763	206193
20.63247	194852
20.622274	206230
20.300432	199302
20.185843	211346
20.168076	193873
20.167236	199852
20.039156	211074
19.959381	193715
19.352049	207192
18.787674	194166
26.226124	206575
23.85815	210232
23.513369	197167
23.369127	206360
22.869328	194301
22.050642	193380
21.677326	213660
21.296366	213926
20.701643	211234
20.645853	199237
20.426907	205077
20.208254	206181
19.46088	206584
19.192322	206003
18.666077	206228
18.262136	208749
17.962711	212715
17.596636	212411
17.485952	196279
17.337612	215826
27.052433	193402
24.822582	214637
22.624613	206010
21.316721	202695
19.949425	194246
19.821493	196653
19.724964	212663
19.279772	210081
18.874342	194900
18.40013	199272
18.190388	213722
18.18045	206160
18.118492	198201
18.071068	207061
17.830856	206575
17.622484	211673
17.55631	193825
17.55433	213171
17.257092	215847
17.141642	206009
27.88275	199839
25.399757	208651
24.383778	200779
23.951866	199469
23.786367	208656
23.317554	206178
22.984009	196064
22.352348	207899
22.173893	194261
22.078487	210588
21.681446	207381
21.646044	194226
21.379763	194293
21.000307	199862
20.78681	194327
20.742483	193728
20.586464	194499
20.537209	211074
20.473845	212877
19.837486	201509
27.297024	213097
26.642593	214839
25.63872	202195
25.06983	199853
24.40143	199076
23.412045	205981
22.402258	213127
22.15461	214840
21.918278	213548
21.859493	205330
21.77243	197249
21.609158	213102
21.486156	194000
21.326754	206387
21.221867	210233
21.126093	213144
20.877407	215119
20.669157	207194
19.705273	206371
19.449356	213057
32.34245	210789
30.423895	210916
27.723076	206824
25.88041	211346
24.357756	207988
23.820044	194859
23.228777	213342
22.71484	205150
22.254675	193356
22.083445	211697
21.798922	206230
21.695667	196564
21.689384	194648
21.246944	207149
21.223803	211970
21.080982	210697
21.073238	211649
21.061554	196250
21.007702	211079
20.687634	193378
35.39121	206387
31.838678	194427
30.775742	212490
30.696129	213548
29.92481	206371
29.261627	194143
28.94958	205541
28.727926	212484
28.233315	199859
27.72064	194891
27.096712	199171
26.506683	199853
26.432041	206513
25.851023	194888
25.486183	207199
25.355417	206028
25.29322	213095
25.286806	199076
24.142319	207439
24.13489	199188
38.54246	206230
37.192513	193373
36.1384	203290
35.677254	193378
35.677155	193353
33.27444	193356
28.337446	193396
27.560633	211970
26.714653	205669
25.67735	205078
24.027973	205685
23.198738	211755
23.025694	199367
22.63357	198881
21.765884	193722
21.317005	193386
21.142061	204149
21.126434	199370
20.508036	211972
19.949896	193375
31.939611	211067
31.21826	211083
31.080395	211081
30.469683	211061
30.300877	211057
29.34645	211077
28.936941	211076
28.868862	211072
28.584581	198311
27.533775	211091
27.234863	211063
27.208715	197343
26.422392	194143
26.31348	205497
26.215338	211088
26.076683	197338
25.305122	200048
25.151312	211090
24.876753	205594
23.914455	212894
22.952198	214175
20.897633	211163
20.551445	214474
20.128273	207952
20.045282	208707
19.939125	205762
19.256012	194285
19.179766	206212
18.912447	213180
18.588799	195865
18.558468	194997
18.443531	198820
18.405039	196780
18.39684	199849
18.294683	211282
18.18981	196265
17.775469	200252
17.54456	194194
17.45563	206193
17.424768	199487
