38.335014	193386
35.303387	193373
32.6643	206230
32.02096	211346
31.783348	205685
30.692364	210916
30.123268	206228
29.284636	193353
29.197893	211080
28.965832	206824
28.929337	193873
28.896225	211970
28.736214	193909
28.64592	202703
28.372719	203296
28.242443	199302
28.238708	210493
28.228643	194852
28.227295	193234
27.946178	211098
32.894943	194301
32.13276	206575
31.353954	206360
28.246717	193380
26.478857	197167
26.44053	210232
25.467482	211234
25.152159	213660
24.82445	206181
23.640074	213081
23.638529	212715
23.101974	193612
23.052744	206584
22.887821	199862
22.552954	199181
22.27414	194174
22.202412	197156
21.95466	197537
21.931683	200256
21.899061	212990
30.154472	205517
29.94107	206010
28.849625	212138
28.74933	196653
28.467918	198922
28.305607	198079
28.300756	211652
27.7588	207061
27.592535	204772
27.592346	199272
26.70737	193402
26.696241	214637
26.58351	199350
26.529186	200424
25.799389	211273
25.794733	212859
25.436544	198647
25.398907	205544
25.26793	202635
25.057653	202695
32.44929	206178
32.34659	210588
31.233515	200139
30.439463	208651
30.253752	194327
29.992413	200779
29.949015	206182
29.516218	199839
28.487492	205164
28.111355	199862
27.628428	199469
27.614796	194550
27.46439	194261
27.271866	208656
27.184422	196064
27.175018	194185
27.0989	207899
26.976177	211074
26.735563	214655
26.49815	193728
35.403248	202195
35.068363	194000
32.893665	213127
32.745964	213548
32.35748	212986
32.283684	213097
31.82104	199853
30.8331	213102
30.512457	206387
30.281622	214347
30.237486	214839
30.041037	213057
29.933256	207194
29.419123	206513
28.587347	214843
28.386963	206356
28.144157	214862
27.603682	205793
27.457273	210216
27.342463	203402
38.27833	210789
34.05562	211346
34.017952	210916
30.385088	206255
29.497112	212428
29.148973	212892
29.116753	206824
28.799803	212867
28.774044	201767
28.202843	207149
27.982256	205150
27.938234	194851
27.913465	198827
27.840176	206011
27.773695	206375
27.748331	193378
27.723066	194202
27.701138	207988
27.501877	211970
27.268011	194395
46.6436	194427
39.95004	206387
39.278	207199
38.77256	212484
37.90199	194891
37.077724	206371
36.95045	199853
36.704525	194250
36.643665	194143
35.72632	206761
35.664104	194136
35.157524	213548
35.08025	206028
34.86264	212490
34.539356	206513
34.28639	194888
34.131535	199859
33.97196	207439
33.73918	206164
32.268322	205541
41.290176	203290
41.192207	193378
38.751923	193353
38.691696	193373
35.2518	205669
33.211975	206230
30.602707	193396
30.544512	211970
30.139296	193722
29.496347	211755
28.670979	205078
27.273983	194458
27.261885	198881
26.336294	211972
25.781635	193380
24.727106	194857
24.619959	206228
24.442024	194906
24.37963	194859
24.360088	211273
38.12674	211067
36.44502	194143
36.153996	211083
36.11035	211091
35.993088	211061
33.913445	211072
33.75723	211076
33.475365	211081
33.333122	198311
32.800846	211057
32.78656	200048
32.585796	211063
30.388464	194117
30.077711	206192
29.933298	194123
29.904797	205497
29.79882	197338
29.670483	211090
29.491302	211088
29.34645	211077
31.266712	199849
29.876068	194745
29.748833	194997
27.418526	213376
26.985476	196897
26.633778	200424
26.2541	196780
26.175688	198013
26.023726	199217
26.011889	198820
25.52479	194194
25.4754	210519
25.27405	207798
25.219276	197882
25.208364	195119
25.152868	196265
25.137905	208313
25.12965	198209
24.932148	212238
24.925291	198519
