33.541267	193386
29.669823	193353
29.3574	205685
28.517616	206230
27.964588	193389
27.350523	193390
27.086937	193373
26.243137	211972
26.006077	193402
25.53268	211080
24.781101	211970
23.638493	211098
23.344507	206193
23.309584	210133
22.73744	206824
22.690592	211346
22.6241	199155
22.034615	193909
21.791716	211606
21.482058	196250
33.198727	210232
26.226124	206575
25.234892	206360
24.61446	194301
24.244465	197167
23.505219	211234
23.412344	205761
22.768673	193380
22.190166	213660
21.781826	206003
21.575474	206584
21.420815	210797
20.91204	205077
20.427814	206228
19.175093	196279
19.13274	198830
18.692532	212715
18.659681	201659
18.262136	208749
18.159805	199181
27.052433	193402
23.876339	206010
22.785917	211652
22.543476	211273
21.73632	213137
21.340456	205517
21.316721	202695
20.887592	212876
20.69299	194150
20.58953	198922
20.584599	210081
20.275818	213715
20.147312	200219
20.096628	194006
20.007069	215847
19.830458	200424
19.82523	206009
19.821493	196653
19.794827	214637
19.73271	210631
29.283197	196064
28.42811	207899
27.88275	199839
26.914717	206178
25.399757	208651
24.624636	207381
24.383778	200779
24.020555	194293
24.001	194163
23.786367	208656
23.6338	194327
23.429195	205164
23.166157	211074
23.111626	194185
22.581432	205983
22.244238	210226
22.173893	194261
22.10683	200139
22.058395	214655
22.039604	206182
29.276756	199853
28.99468	194000
28.337126	202195
27.550411	214839
27.382265	213057
27.225908	213127
26.944386	213548
25.278154	199076
24.483881	214862
23.446966	207194
23.422642	210233
23.358389	213102
23.203318	197249
22.879784	209037
22.8293	205330
22.71829	211105
22.284973	206513
22.171818	194230
22.122692	199173
21.970348	203402
34.65832	210789
31.889381	210916
29.282673	193378
29.116753	206824
28.646431	207149
27.982256	205150
27.734497	207285
27.38299	211346
27.041882	211649
25.790197	212428
25.47488	193386
24.672108	212867
24.610619	213342
24.432777	211970
24.357756	207988
24.057423	193402
23.967104	194396
23.820044	194859
23.523783	194177
23.390429	211079
50.340454	212490
44.892456	206387
36.41156	206164
33.10819	213127
31.838678	194427
31.705288	212484
31.426254	194891
30.991196	205541
30.761189	194143
30.696129	213548
30.524742	206513
30.314018	214839
29.92481	206371
29.724123	199859
28.64043	199171
28.384687	213112
28.21796	211092
28.164598	206356
28.068068	206028
27.933573	199853
44.015537	193353
38.772327	193378
38.691696	193373
38.54246	206230
36.1384	203290
33.27444	193356
29.920683	205669
28.337446	193396
27.560633	211970
26.244629	211755
25.67735	205078
24.763819	204149
23.448906	193722
23.43037	206228
22.63357	198881
22.014502	193380
22.005026	194660
21.317005	193386
21.145708	212872
20.558979	196163
36.47369	211063
34.40055	211090
33.871872	211083
32.8337	194293
32.284832	211088
31.939611	211067
31.080395	211081
30.702312	211076
30.469683	211061
30.300877	211057
30.22975	206355
30.052221	199171
29.34645	211077
29.03921	194250
28.868862	211072
28.584581	198311
27.890676	205594
27.830553	205699
27.533775	211091
27.208715	197343
26.15482	199849
24.301477	198820
23.481415	194997
22.952198	214175
22.86093	208707
22.693693	207952
22.659256	198013
22.428513	197882
21.772408	215195
21.519812	212238
21.101006	195865
20.897633	211163
20.611008	196265
20.551445	214474
20.423782	214225
19.952261	194194
19.939125	205762
19.845966	199487
19.826437	194745
19.394695	199217
