197.161	193373
185.06393	205685
184.01126	206230
174.39946	193715
169.02945	193353
164.67577	193375
164.24217	194660
162.92737	213250
157.29942	211346
153.47682	206228
152.04768	211697
151.25967	211970
150.46324	193386
150.25015	202703
147.61348	193356
146.75253	207985
146.51701	213278
143.96852	202685
143.49318	210137
142.0989	205643
104.44784	210232
83.020645	206575
78.0896	213081
76.90231	197167
75.89785	213660
75.50171	194301
73.69634	193380
72.6792	211074
72.32865	206360
72.20549	209468
70.72763	196653
70.43543	206179
70.37105	203290
69.166916	194226
68.82307	206181
68.48087	208145
68.349525	194449
68.04445	194308
67.99303	206584
67.25671	213159
152.8059	193825
150.17642	214637
149.13844	204772
145.86787	196653
140.07161	206575
135.94084	207061
131.59396	199370
128.94577	205420
127.309265	205572
127.09687	193440
124.204994	193411
122.01232	211273
118.826324	193372
118.793015	206003
118.523056	198922
117.37833	205070
117.289276	205950
116.86739	193351
115.91366	206010
115.64788	211673
110.16379	206178
109.407616	199862
101.763954	208656
98.89834	200779
97.89412	207381
97.715965	212386
97.038	212442
96.66992	199237
96.6469	199839
93.69308	198334
93.66268	194226
93.56286	207899
90.7847	208283
89.87562	196064
89.7518	194185
89.25095	210588
88.966896	207038
88.92438	209141
88.872	206182
87.91263	200015
181.57295	213097
167.805	213127
166.15596	213548
158.02814	213095
156.9274	213102
156.46239	199076
155.27802	199853
153.7986	206513
153.46524	203402
150.68222	199859
150.55933	207194
149.31584	193687
147.072	206761
144.51674	212484
142.33705	206397
140.95232	205981
140.4009	214839
139.97897	206356
138.96846	207924
138.95876	211135
157.6078	210789
143.01933	194660
138.25345	210916
137.14882	213250
134.82617	211346
129.99397	210137
126.38579	211972
123.587685	196406
121.36744	206824
119.93495	211755
117.719696	194648
117.53944	193386
117.22405	211941
117.15455	206230
117.08994	204966
117.029884	207149
116.909775	193402
113.88672	207988
113.84365	194698
112.44107	193353
162.5228	212490
143.30605	206761
142.58737	199853
142.56656	199859
139.93724	212484
132.55574	213127
130.07022	213095
130.0654	206371
129.99286	213548
129.99149	213102
129.68228	194427
129.64764	215119
127.54814	206513
127.15742	206397
125.172676	212432
125.04105	212859
123.86724	196395
123.29195	206387
120.13107	203402
118.54671	207199
133.11116	206230
128.16681	193353
125.92101	203290
122.12634	193373
120.70501	193378
111.97906	194660
110.10502	204149
108.151115	193722
104.981575	193356
102.870125	210133
102.48979	194859
102.00804	193380
101.6657	211970
101.60365	211234
98.79967	194899
98.58298	194890
98.06547	206228
97.64991	205669
96.811226	197162
96.72838	203334
136.66167	211063
129.11719	194250
126.20867	194123
123.92572	211083
123.81085	194143
122.66611	197348
121.56346	211091
119.67328	199859
114.809074	194293
112.14421	197338
111.22739	199587
111.20003	198311
110.172005	213160
109.5253	211067
109.086815	211076
108.32559	197343
104.62631	211061
103.59684	206164
102.49308	211072
102.28009	212036
96.44512	194285
93.93858	200424
93.13263	199849
89.97917	205699
88.586174	204439
87.82071	195865
87.31825	198820
86.81285	194229
86.5147	194997
86.11606	194310
84.98755	208313
84.1008	197928
82.63049	206387
82.583855	194957
80.802956	213142
79.901596	212582
79.39383	199118
78.691605	199487
78.535545	199598
78.37589	212929
