180.68307	193373
177.75749	205685
168.60197	206230
166.7059	193353
165.8627	193715
150.2528	194660
146.13379	211970
146.04268	202703
144.5587	213250
144.48479	193375
144.4751	211697
143.97545	193386
142.76819	207985
141.8406	193356
141.16371	211346
137.52501	206824
137.30511	213278
136.89955	202685
136.0812	211972
135.58702	204414
83.724304	210232
71.93962	194301
71.893585	197167
71.04123	206575
69.42174	213660
68.897964	211074
67.71222	213081
67.1189	193380
65.94205	194226
65.263725	208145
65.033714	206360
63.49828	203290
61.915577	198412
61.813503	193793
61.723934	197435
61.200207	198330
61.188175	206179
60.520836	199862
60.13996	198540
59.826187	196653
136.07535	214637
132.09471	193825
129.93782	204772
123.170815	196653
122.58578	207061
117.18936	206575
117.03506	193411
116.36238	199370
115.83417	205070
115.47323	205420
111.96765	193440
111.02477	211673
110.30342	205572
109.63297	206003
108.76785	204474
106.6238	198922
106.02904	193372
105.9996	211273
105.93035	212413
105.769966	199425
98.51162	199862
98.18857	208656
96.38904	207381
91.600655	206178
90.80941	199839
90.30758	200779
88.828766	212386
86.783806	207899
84.2429	210588
83.860504	207038
83.541374	194327
80.07383	213159
79.130325	198839
78.96763	194185
78.53963	215834
78.486984	194261
78.45892	199489
78.06046	209141
77.51682	206182
77.414604	200139
171.08531	213097
154.02861	213095
153.63086	213548
153.21193	213127
149.52298	213102
147.71556	199076
145.38338	199853
144.90082	207194
143.72923	203402
141.53954	206513
139.496	212484
139.07472	206761
137.97363	193687
136.79471	206356
135.21016	211135
133.7402	199859
133.38826	214839
131.2042	212859
130.67319	205981
130.0202	207924
152.88931	210789
130.94353	194660
122.611	210916
118.55711	213250
116.22608	206824
114.27358	211346
112.492165	194648
112.42629	196406
112.092606	211972
109.15927	193386
108.90919	206230
108.75149	210137
108.711296	211755
108.16623	207988
106.59769	207149
106.27538	194698
106.07851	194859
104.337654	194890
103.78331	193353
103.669815	193402
157.19644	212490
134.79662	199859
132.0265	206761
128.29234	206371
126.695786	199853
124.453064	206513
122.42874	213127
121.01001	212484
120.66379	213102
120.43878	213095
117.36856	213548
114.63515	206397
114.00116	212432
113.83594	212859
112.04622	194427
111.40909	203402
111.05765	194191
110.73749	207199
109.89633	206387
109.26416	215119
114.62511	193353
113.03817	193373
108.32093	206230
106.50051	203290
103.32043	193378
103.03361	193356
100.95336	193722
96.467926	210133
95.90884	211970
95.24589	194660
95.07193	204149
92.73465	206228
91.47352	193402
89.53102	193380
87.976135	197162
87.864	203334
87.53241	211234
87.52425	193375
86.94637	211346
85.59619	206575
104.3208	211063
102.40501	213160
102.016426	199587
101.54078	194143
100.79943	211083
100.51338	194250
99.84628	194123
97.67106	197338
96.456635	198311
96.33511	211091
94.84577	197348
94.78357	211081
92.93041	211067
92.50462	211076
92.33003	197343
91.89754	213095
91.28058	211061
89.45748	199859
89.42292	214855
87.725845	206355
81.08058	204439
75.76198	197928
74.24558	194285
73.605736	199849
73.03223	194997
72.81552	198820
72.73449	195865
70.39835	212582
69.49438	199487
69.11717	194474
68.61415	212237
68.45098	194957
68.441765	205699
68.198204	202926
68.18496	199022
67.678215	206387
67.31647	212798
67.20989	200424
66.518776	213102
66.42727	194065
